logFC,AveExpr,t,P.Value,adj.P.Val,B,absLogFC,label,log10Pvalue,log10Padj,gene
0.590330029195201,6.16391846374361,4.18636720475796,3.66043326984757e-05,0.0220535200583687,1.97146211261025,0.590330029195201,KIF13B,4.43646750598065,1.65652208102995,KIF13B
0.604722861533747,5.95835366660086,4.13699764534035,4.49402246125279e-05,0.0261301205070656,1.76762672478591,0.604722861533747,ISLR,4.34736476129522,1.58285858738584,ISLR
-0.593086432208081,6.10116317248438,-4.13047239398942,4.61687624743355e-05,0.0261301205070656,1.76261708542196,0.593086432208081,C1orf115,4.33565176629292,1.58285858738584,C1orf115
-0.592781562604398,6.12278033890547,-4.1196099318131,4.8285143264966e-05,0.0263552352198641,1.71922931713191,0.592781562604398,SYT7,4.31618647567857,1.57913310336353,SYT7
-0.340245732840437,6.82133218795411,-4.13712803332256,4.93887258497213e-05,0.0263552352198641,1.68964028170245,0.340245732840437,VTCN1,4.30637217779822,1.57913310336353,VTCN1
0.587490368122692,6.15593048575049,4.09125760623623,5.42531775007953e-05,0.0281468498939543,1.61946334809717,0.587490368122692,TPSAB1,4.26557482096976,1.55057020295208,TPSAB1
-0.504143682869198,6.39651954620194,-4.05357471544431,6.32784059833737e-05,0.030946852829572,1.53345203082936,0.504143682869198,ST6GAL1,4.19874446948105,1.50938351039983,ST6GAL1
-0.529515368581772,6.34921953013544,-4.04841124670097,6.46210451546452e-05,0.030946852829572,1.50539641654979,0.529515368581772,AHR,4.18962602215829,1.50938351039983,AHR
0.467995851697919,6.57220916374079,4.03808960852972,6.73865715258753e-05,0.0314644749097193,1.48650318046399,0.467995851697919,SHROOM1,4.17142663897287,1.50217951151587,SHROOM1
-0.593437782866272,6.11861264983417,-4.05032626396743,6.41199597841607e-05,0.030946852829572,1.46449673953442,0.593437782866272,LRG1,4.19300675870596,1.50938351039983,LRG1
-0.572049458048956,5.96187983683359,-4.02390010724082,7.13725749122741e-05,0.0322622104378862,1.38742753556745,0.572049458048956,C2orf72,4.14646863489475,1.49130588034168,C2orf72
-0.664901629185981,5.91748122880262,-4.11653638360132,7.25498119821824e-05,0.0322622104378862,1.38375889351748,0.664901629185981,WNT11,4.13936370872875,1.49130588034168,WNT11
-0.577689768323088,5.79090357397154,-3.98798999854677,8.24852797683068e-05,0.0358273853542481,1.25208672340159,0.577689768323088,FAT1,4.08362354824764,1.44578488504226,FAT1
-0.580965564641468,6.61365719808669,-4.29325797352554,0.000106758662839098,0.0422495309978675,1.22391300417377,0.580965564641468,CDH1,3.97159687442404,1.37417810768869,CDH1
0.575451994563725,5.99426578735002,3.97798442466698,8.58629338603575e-05,0.0364468639934067,1.21909048860519,0.575451994563725,ZNF274,4.06619427614548,1.4383398338467,ZNF274
0.503631907528642,6.46557659534867,3.93758922056661,0.000100881656683478,0.0418703711528294,1.12082855054985,0.503631907528642,ATXN1,3.99618779437128,1.37809318936166,ATXN1
-0.455666433675852,6.62517804820046,-3.92124485855375,0.00010763991888707,0.0422495309978675,1.0712286391147,0.455666433675852,FASN,3.96802663817427,1.37417810768869,FASN
0.544891333932908,6.29867645219031,3.91904526134575,0.000108581543497223,0.0422495309978675,1.03756320344598,0.544891333932908,PABPC1L,3.96424398909807,1.37417810768869,PABPC1L
0.549208607781725,6.14868099309865,3.9106925775251,0.000112228844505284,0.0424691671598138,1.00794603839869,0.549208607781725,CALML3,3.94989550850299,1.37192625564327,CALML3
-0.540265566141756,6.19759587793575,-3.90740999434912,0.000113693760132285,0.0424691671598138,0.997761396803116,0.540265566141756,KAT6A,3.94426337009221,1.37192625564327,KAT6A
-0.551669529176302,6.06048276429085,-3.89607377788496,0.000119432892968202,0.0437287759589129,0.955200794956348,0.551669529176302,RASL11A,3.92287604785274,1.35923267910906,RASL11A
0.46943969428655,6.54744948019559,3.8764053232948,0.000128453088516942,0.0437287759589129,0.914898777495663,0.46943969428655,UCP2,3.8912554491264,1.35923267910906,UCP2
-1.21751937314314,6.62955377106662,-4.63224175436111,0.00018371519539347,0.0531015846894495,0.908404513452447,1.21751937314314,MUCL1,3.73585492097994,1.27489251824783,MUCL1
-0.363763504710196,6.66006945833369,-3.96702014219275,0.00012616050307215,0.0437287759589129,0.889802816038858,0.363763504710196,DNAJB1,3.89907658790186,1.35923267910906,DNAJB1
0.568467755989198,5.91211949841193,3.88064274849166,0.000126333952069218,0.0437287759589129,0.886557674859461,0.568467755989198,KLHDC7A,3.89847991773637,1.35923267910906,KLHDC7A
0.591880021578463,5.75424803207714,3.88253901926261,0.000128772430140826,0.0437287759589129,0.866872415905704,0.591880021578463,CACNA1S,3.89017710839978,1.35923267910906,CACNA1S
-0.507602925498786,6.41601706934366,-3.85402389850905,0.000140215855362847,0.0467644916180696,0.828357500355011,0.507602925498786,IL4I1,3.85320287433472,1.33008378255596,IL4I1
-0.509087786252636,6.36361964586229,-3.8439343199009,0.000145845482184933,0.0469647598408276,0.793074725250829,0.509087786252636,ARF5,3.83610701935365,1.32822789413162,ARF5
0.568878939938582,5.92854974763094,3.84880547974797,0.00014310136547478,0.0468895474205697,0.774315343565887,0.568878939938582,AFF3,3.8443562221778,1.32892395906533,AFF3
-0.541239440909433,6.17434889498843,-3.82722989727594,0.000155638616041272,0.0492688547763192,0.725960669988909,0.541239440909433,MRPL16,3.8078826396539,1.30742753251108,MRPL16
-0.40613420008101,6.67444471433254,-3.82263784680322,0.000158437807363645,0.0493190488021798,0.717439839918796,0.40613420008101,NUPR1,3.80014117647009,1.30698530806877,NUPR1
-0.445112223985082,6.6183530510019,-3.81379431835323,0.000163963211180371,0.0500749943210744,0.69856987043965,0.445112223985082,CAPRIN1,3.78525358471844,1.30037909128703,CAPRIN1
-0.505633731541137,6.2766553672212,-3.79708258686537,0.000174905518344682,0.0518525454940258,0.636686316082889,0.505633731541137,ITPR1,3.7571964881266,1.28522991879521,ITPR1
-0.326683244503425,6.97524649102237,-3.81024986304381,0.000166228497505307,0.0500749943210744,0.596954097232158,0.326683244503425,CYB5A,3.77929452057374,1.30037909128703,CYB5A
0.478338667622033,6.38958705914348,3.77882359574263,0.000187648154923364,0.0531015846894495,0.581938053988058,0.478338667622033,LMCD1,3.72665570149093,1.27489251824783,LMCD1
0.556203355047337,6.07882968065764,3.78191963289988,0.000185427488429474,0.0531015846894495,0.561050591957427,0.556203355047337,PDK4,3.73182588406249,1.27489251824783,PDK4
-0.537340098037967,6.0370471209683,-3.774338960945,0.00019090938365479,0.0532181277391122,0.547199621697982,0.537340098037967,SUSD2,3.71917272446469,1.27394040838055,SUSD2
0.46783359996429,6.28668845417443,3.76528349526037,0.000197658339145362,0.0542891882384989,0.537100529122744,0.46783359996429,C3orf52,3.70408485818205,1.26528665210332,C3orf52
-0.502111266417788,6.14556848354277,-3.75395354531791,0.000206419808717048,0.055873953150845,0.493395109942802,0.502111266417788,MT1X,3.68524862873224,1.25279060068453,MT1X
0.627917092264402,6.71559110647135,4.0768717432621,0.000256098038817178,0.0592440136923577,0.46738472751036,0.627917092264402,NFKBIZ,3.59159374731892,1.22735552635956,NFKBIZ
0.536319869715742,6.16598873403776,3.73205456471992,0.00022440296875606,0.0589708328607658,0.40475969211816,0.536319869715742,TCIRG1,3.64897140184615,1.22936273852234,TCIRG1
-0.463445318266141,6.45248563177131,-3.7240203220218,0.000231363497148879,0.0589708328607658,0.399520417262404,0.463445318266141,CISD3,3.63570515980663,1.22936273852234,CISD3
0.54893687140572,5.8614606229225,3.72979349798063,0.000226341629265925,0.0589708328607658,0.387193984903905,0.54893687140572,CIB2,3.64523556227251,1.22936273852234,CIB2
-0.485341296076021,6.43605205373098,-3.71830891426709,0.00023680529338531,0.0589708328607658,0.378611978116822,0.485341296076021,ANKRD36C,3.6256085939156,1.22936273852234,ANKRD36C
0.57976377775057,6.01737207908165,3.74591695307849,0.00023218923277178,0.0589708328607658,0.374908934175257,0.57976377775057,GFRA1,3.63415792351313,1.22936273852234,GFRA1
-0.529133472679719,6.11562403224277,-3.71819433430336,0.000236537672484861,0.0589708328607658,0.366277991855194,0.529133472679719,TGFBR1,3.62609968093314,1.22936273852234,TGFBR1
0.528165513263574,6.11676956666592,3.70258111737367,0.000250947170445987,0.0592440136923577,0.30952464795693,0.528165513263574,EHBP1L1,3.60041769684035,1.22735552635956,EHBP1L1
0.554365756483302,5.8266003106782,3.7017722997783,0.000251715718310651,0.0592440136923577,0.295783113562619,0.554365756483302,ATRNL1,3.59908966421945,1.22735552635956,ATRNL1
-0.572980238937764,5.86620334260266,-3.71046701966716,0.000254367301451337,0.0592440136923577,0.290865260941397,0.572980238937764,HPGD,3.59453871736308,1.22735552635956,HPGD
-0.346519906223382,6.82162623408585,-3.7070418356251,0.000246748114029455,0.0592440136923577,0.285660536798822,0.346519906223382,AP2B1,3.60774615808986,1.22735552635956,AP2B1
0.544401834137464,5.89188701967595,3.69551116792855,0.000257740591230315,0.0592440136923577,0.278995556232927,0.544401834137464,CLSTN2,3.58881717958989,1.22735552635956,CLSTN2
-0.342701845613001,6.6241398809158,-3.69805720267392,0.000262698515267381,0.0592440136923577,0.214430654886122,0.342701845613001,PGGHG,3.58054238177429,1.22735552635956,PGGHG
-0.326910303856981,6.85354369196283,-3.68987650632511,0.000263278531694902,0.0592440136923577,0.210540801906676,0.326910303856981,TRPS1,3.57958455276845,1.22735552635956,TRPS1
-0.446844343395882,6.3104522895587,-3.66368487726997,0.000290523925164952,0.0632334991315237,0.200421332133217,0.446844343395882,MT1M,3.53681809687343,1.19905278510968,MT1M
-0.41858309948631,6.54634360543218,-3.6631384797312,0.000291119605101438,0.0632334991315237,0.190588455250441,0.41858309948631,SERBP1,3.53592854653416,1.19905278510968,SERBP1
0.542770011943937,5.89256695147432,3.66309726530163,0.000291164583461532,0.0632334991315237,0.175387699515076,0.542770011943937,OSBPL6,3.53586145265108,1.19905278510968,OSBPL6
-0.540582165444818,5.94672588383205,-3.65736042141746,0.000297489558480955,0.0638645113074574,0.158783657950573,0.540582165444818,CMTR2,3.52652827287219,1.19474040670584,CMTR2
0.549127146393694,6.25908433826798,3.66491451043226,0.000304808191963246,0.0646920750147449,0.149202337399279,0.549127146393694,IGHG1,3.51597336516503,1.18914891853024,IGHG1
0.544911619432959,5.75268273255691,3.64204195806799,0.000315017821669603,0.0661077287114964,0.10628944100754,0.544911619432959,R3HDM1,3.50166487594428,1.17974776380423,R3HDM1
0.538165143240911,5.91221455335262,3.60588203928957,0.000360322559599288,0.0743065893658748,-0.00592792676440457,0.538165143240911,H3C7,3.44330854608512,1.12897267212975,H3C7
-0.398758845309357,6.7071447490697,-3.62766466793137,0.00036342509222598,0.0743065893658748,-0.0108900753785219,0.398758845309357,HLA-A,3.4395850906794,1.12897267212975,HLA-A
-0.534396125481035,5.98188562672883,-3.60163908889648,0.00036602271358679,0.0743065893658748,-0.0172991135484031,0.534396125481035,LIN7C,3.43649196356916,1.12897267212975,LIN7C
0.430379859382342,6.39737133404703,3.59116513117241,0.00038045857483853,0.0755493269087012,-0.0349874578345828,0.430379859382342,PIAS3,3.41969262325198,1.12176940056571,PIAS3
0.535236269111164,5.69700240206512,3.59435377033027,0.000376008147676276,0.0755129481091377,-0.0425380607779822,0.535236269111164,MYPN,3.42480274429439,1.12197857406336,MYPN
0.542276913157875,5.77724246347359,3.58845542010607,0.000384279384072743,0.0755493269087012,-0.0612653608420413,0.542276913157875,KLK10,3.41535291406183,1.12176940056571,KLK10
-0.535599415172237,5.98867693470809,-3.58509519012895,0.000389067496444351,0.0756938919905327,-0.0686259872957722,0.535599415172237,SIAE,3.40997504959844,1.12093916385305,SIAE
0.539423102284288,5.8619510045398,3.56532653288429,0.000418389869823534,0.0797374244764709,-0.132758626018076,0.539423102284288,ZNF708,3.37841883927702,1.09833779618455,ZNF708
-0.367559985767415,6.57906832565781,-3.57114344678676,0.000409553276531776,0.078858005626639,-0.134161963162883,0.367559985767415,TMED3,3.38768959524966,1.10315421073094,TMED3
-0.493249339854525,6.0408136859901,-3.55942722891482,0.000427534096313149,0.0798505431684068,-0.137736241641207,0.493249339854525,LARGE2,3.36902924409331,1.09772212530835,LARGE2
0.533216183521119,5.86482520914464,3.56206538868376,0.000423421879612948,0.0798505431684068,-0.1433531562556,0.533216183521119,LEPR,3.3732267043004,1.09772212530835,LEPR
0.510124716409613,6.16984880003955,3.55498715538042,0.000434539729840105,0.0803554310319173,-0.157941554019069,0.510124716409613,FURIN,3.36197050998283,1.0949847649805,FURIN
-0.50955558080634,6.07046885426912,-3.53524762743801,0.000467008512908867,0.0855129215254794,-0.218148000674949,0.50955558080634,SUZ12,3.33067520278368,1.06796825576063,SUZ12
0.522169429738213,5.57592656110721,3.52331469549569,0.000487725153377836,0.0884392494139597,-0.259583566457565,0.522169429738213,PRY,3.31182484602521,1.05335495194541,PRY
-0.532612488078255,5.78214679106495,-3.50748038812192,0.000516546007185819,0.0919999467894882,-0.309845817148545,0.532612488078255,BBOX1,3.28689099112966,1.03621242383964,BBOX1
0.515851756652346,6.00628487431104,3.50330376920483,0.00052440968500537,0.0923999970457103,-0.319986345061034,0.515851756652346,MICAL2,3.28032929618571,1.03432804266552,MICAL2
0.511742691942614,5.89970304942342,3.50052531901786,0.000529702843458699,0.0924603738997955,-0.323881013387329,0.511742691942614,HOXB4,3.27596769575402,1.03404435465427,HOXB4
-0.462842558275284,6.49947335511171,-3.49623015194602,0.000556960711655269,0.0954344514824354,-0.356232334618232,0.462842558275284,TCIM,3.25417543914066,1.02029481829632,TCIM
-0.52321034894855,5.89932090394167,-3.48886828973637,0.000552460226550233,0.0954344514824354,-0.366186402969712,0.52321034894855,S100A12,3.25769898282209,1.02029481829632,S100A12
0.902441444712493,6.04835660232193,3.88838147669981,0.000726974970766919,0.107759615309633,-0.416153423226843,0.902441444712493,NPY1R,3.13848054133482,0.96754396766742,NPY1R
-0.505283791437992,6.15055139085321,-3.46172526967766,0.000609043724998263,0.103364614213373,-0.44241654134896,0.505283791437992,FNDC3A,3.21535152699965,0.985628111939183,FNDC3A
-0.513067462498766,6.03031046243721,-3.46333983842625,0.000622012618355099,0.103364614213373,-0.454894915115514,0.513067462498766,CCL2,3.20620080497734,0.985628111939183,CCL2
-0.398846474652495,6.50871534445814,-3.45392178068971,0.000626287530568129,0.103364614213373,-0.476856276011584,0.398846474652495,EPPK1,3.20322623504844,0.985628111939183,EPPK1
-0.527982995000333,5.70783273913065,-3.45186265121196,0.000630913209847648,0.103364614213373,-0.477456016649205,0.527982995000333,ID4,3.20003037938768,0.985628111939183,ID4
-0.465049208039098,6.43464417241896,-3.44211283453845,0.000653252190565707,0.104198945871732,-0.496231403693587,0.465049208039098,STOM,3.18491912526845,0.982136674552864,STOM
-0.440701756358059,6.38476921276975,-3.45367162334081,0.000668833514674626,0.104198945871732,-0.51479641432212,0.440701756358059,SLC20A2,3.17468197289923,0.982136674552864,SLC20A2
-0.408297080015649,6.56296595575902,-3.43946182474605,0.000659452801690947,0.104198945871732,-0.517634713505287,0.408297080015649,G3BP1,3.18081628229911,0.982136674552864,G3BP1
0.466369145588657,6.36658105160825,3.43423852572004,0.000671831112796938,0.104198945871732,-0.520108979346024,0.466369145588657,PDXK,3.17273988765847,0.982136674552864,PDXK
0.527003281885841,5.96640098156194,3.43805138146505,0.00066834449473799,0.104198945871732,-0.523800412959778,0.527003281885841,F7,3.17499962495153,0.982136674552864,F7
0.518905350309069,5.88372443224591,3.43173737706592,0.000677834931849309,0.104198945871732,-0.5366840330347,0.518905350309069,FGD5,3.16887605379536,0.982136674552864,FGD5
0.521762469884319,5.65560646344663,3.42854683346178,0.000685566329087337,0.104198945871732,-0.546111049918538,0.521762469884319,WEE2,3.16395052050531,0.982136674552864,WEE2
-0.508410986427293,5.96705337159223,-3.4250085923746,0.000694236535769477,0.104198945871732,-0.556324558648445,0.508410986427293,FGFR1,3.1584925343328,0.982136674552864,FGFR1
0.385676561152992,6.6667014039453,3.42373807499846,0.000697374751510761,0.104198945871732,-0.578823967348487,0.385676561152992,CYBRD1,3.15653378032977,0.982136674552864,CYBRD1
-0.341026868195028,6.70316522037054,-3.43697670517799,0.000665315291693834,0.104198945871732,-0.588649685102726,0.341026868195028,REEP5,3.17697249455796,0.982136674552864,REEP5
-0.339781439167544,6.78147007379988,-3.42429076157764,0.000696007975055824,0.104198945871732,-0.626980775019704,0.339781439167544,GNAS,3.15738578409218,0.982136674552864,GNAS
-0.418891918197299,6.4955927789288,-3.40037776186394,0.000757488994630432,0.109016790828168,-0.629832434054821,0.418891918197299,LSM12,3.12062367253654,0.962506606624335,LSM12
-0.411786137369306,6.72401518804551,-3.67930158629399,0.000761265909538528,0.109016790828168,-0.632620110783238,0.411786137369306,HSPB1,3.11846361803382,0.962506606624335,HSPB1
-0.431575338156551,6.44052459302759,-3.45345501175626,0.000778429073116844,0.109016790828168,-0.638237183364627,0.431575338156551,HSPH1,3.10878095221243,0.962506606624335,HSPH1
0.787320635163908,6.51447128712655,3.81077422380713,0.00101962367258199,0.126956742218758,-0.662296433705505,0.787320635163908,IGKC,2.9915600900796,0.896344230350319,IGKC
-0.457314316093955,6.25174272502738,-3.38643689699336,0.000795631868815896,0.109016790828168,-0.66381400096964,0.457314316093955,PARD6B,3.09928782965306,0.962506606624335,PARD6B
-0.455351868939663,6.22287960247777,-3.38616902405649,0.000796382019094754,0.109016790828168,-0.664770471419516,0.455351868939663,EIF4EBP1,3.09887855413946,0.962506606624335,EIF4EBP1
-0.463348582386122,6.23297160063946,-3.38482466048166,0.000800156738944841,0.109016790828168,-0.668623288645803,0.463348582386122,PSMD7,3.09682493276885,0.962506606624335,PSMD7
-0.471149846196658,6.129168126343,-3.38407169956229,0.000802278192588877,0.109016790828168,-0.671312965726654,0.471149846196658,TRIM14,3.09567501256758,0.962506606624335,TRIM14
-0.207511868801409,7.1057227460973,-3.50712362063483,0.000517213386137831,0.0919999467894882,-0.676762808967178,0.207511868801409,HSP90AA1,3.28633024355467,1.03621242383964,HSP90AA1
-0.51980457393316,5.76125977598097,-3.38478476435509,0.000802109327813726,0.109016790828168,-0.677674029468391,0.51980457393316,SAMD4A,3.09576643317435,0.962506606624335,SAMD4A
-0.484466901038367,6.10567732815286,-3.38152653301191,0.000809488036147641,0.109016790828168,-0.680042976695337,0.484466901038367,DUSP5,3.09178956553131,0.962506606624335,DUSP5
-0.463893279664536,6.23402774902886,-3.38087736602424,0.000811336613220291,0.109016790828168,-0.680391529638033,0.463893279664536,SRPRA,3.0907989251552,0.962506606624335,SRPRA
-0.512733812238595,5.89419730577271,-3.38254547670153,0.000806594394195108,0.109016790828168,-0.681452784589904,0.512733812238595,GLS,3.09334480065048,0.962506606624335,GLS
0.515496223915634,5.7471195404032,3.38203227706599,0.000808050594060584,0.109016790828168,-0.683526123599517,0.515496223915634,IKBIP,3.09256144611473,0.962506606624335,IKBIP
-0.395790231625659,6.5012328466099,-3.37735079334429,0.000821447875895491,0.109587014129286,-0.709447038264885,0.395790231625659,GSE1,3.08541998905078,0.960240905944052,GSE1
0.506334502341503,5.8203438063598,3.35293351531618,0.000894743643092909,0.117683993113002,-0.769080635308282,0.506334502341503,GRIK2,3.04830137846965,0.929282604067739,GRIK2
0.277757064689245,7.00914410972219,3.40412777344962,0.000747523860138839,0.109016790828168,-0.777912610980505,0.277757064689245,FBRS,3.12637494058045,0.962506606624335,FBRS
-0.499367290485359,5.93997784337421,-3.3409242612773,0.00093298626389689,0.121095928664125,-0.802931221897214,0.499367290485359,TMEM109,3.03012475020602,0.916870457917456,TMEM109
0.500179566172927,5.70173199473554,3.34058722051147,0.000934081178348218,0.121095928664125,-0.803960661577483,0.500179566172927,LRP8,3.02961537882701,0.916870457917456,LRP8
-0.464066795562527,6.22969838741647,-3.33873018565076,0.000940135442324683,0.121095928664125,-0.805115871504898,0.464066795562527,TGDS,3.02680957446745,0.916870457917456,TGDS
0.496016233345293,5.86440647150661,3.33414905959636,0.000955227255459804,0.122197119522074,-0.822764846248173,0.496016233345293,MRGPRD,3.01989329433141,0.912939031330885,MRGPRD
0.667697852212407,6.16572626958715,3.52680879761907,0.00111200328316066,0.133204080394507,-0.840146761131846,0.667697852212407,JCHAIN,2.95389393050895,0.875482471369351,JCHAIN
0.501111809212743,5.83704799343769,3.32321699534945,0.000992156846533494,0.124591138475671,-0.854873303583318,0.501111809212743,FABP4,3.0034196663544,0.904512845702344,FABP4
0.503238211898327,5.632673807324,3.32269469464285,0.00099395404148819,0.124591138475671,-0.855674963259333,0.503238211898327,PNMA6A,3.00263369607503,0.904512845702344,PNMA6A
-0.493625898804196,6.08217100528146,-3.31144869684055,0.00103339281273694,0.12721826141068,-0.887363400601301,0.493625898804196,DUSP10,2.98573456330472,0.895450543871163,DUSP10
-0.322755927882324,6.72198616337519,-3.33064137694612,0.000966934835672162,0.122853346434347,-0.918583690467332,0.322755927882324,CNN3,3.0146027931989,0.910613009162112,CNN3
-0.420825217462103,6.39307275357207,-3.29798339811099,0.00108252725855429,0.132146154300775,-0.932529473571394,0.420825217462103,SLC38A1,2.96556115909407,0.878945471126708,SLC38A1
-0.475476813076733,6.18080520372241,-3.292381059586,0.00110360247765533,0.133204080394507,-0.940635794574394,0.475476813076733,RARA,2.95718733317398,0.875482471369351,RARA
0.498930316500314,5.80628022100716,3.2900222179735,0.00111258963117969,0.133204080394507,-0.949903561351648,0.498930316500314,BPIFB1,2.95366499179985,0.875482471369351,BPIFB1
0.494752087025533,5.62558774360013,3.28759268920514,0.00112191713765656,0.133348365535771,-0.956383911021997,0.494752087025533,LIPN,2.95003921793496,0.875012303132305,LIPN
-0.485931576449207,5.92161376916976,-3.2795927504089,0.00115314652640885,0.135454828136717,-0.979613665260339,0.485931576449207,SMAGP,2.93811550487558,0.868205510411071,SMAGP
-0.249806673824992,6.96572405052253,-3.3586083155936,0.000877185124381838,0.116192812539572,-0.995247392325157,0.249806673824992,JUND,3.05690874185277,0.934820735723185,JUND
-0.440164358954212,6.4923550877104,-3.27083890817739,0.00120630754823226,0.140233769714427,-1.01848336469202,0.440164358954212,CD44,2.91854195465661,0.853147391257889,CD44
0.493532430053143,5.98488724278138,3.26401828172146,0.00121627249787051,0.140233769714427,-1.02356056259595,0.493532430053143,ZNF350,2.91496911333354,0.853147391257889,ZNF350
